idiom,contents
감언이설,"20. 젖병의 특징 육아는 젖병을 이해하면서 시작한다 돌봄 노동자를 칭찬하기'로 가격을 대충 얼버무리는 듯하다. ""엄마는 대단하다, 엄마는 존엄하다, 엄마는 위대하다"" 등의 [IDIOM]로 노동의 비용을 떼우는 것. 필요한 노동이 어마어마하게 힘들지 않지만 단순하고, 반복적이고, 끝이 없기 때문에 세상은"
대기만성,Are you sure? 개똥같은 인터뷰 24 쉽지 않았지만 지금은 꽤 잘 나가고 앞으로도 잘 나갈 거예요! 하면서 끝을 맺기 마련인데 내가 만나는 인터뷰이들은 [IDIOM]형이신지 다들 막 잘 나가고 그러시진 않는다. 지금 당장 급하게 뭐가 될 필요가 있나요. 잘 나가시기 전에 인터뷰
군계일학,"선생님도 몰래보는 고사성어 숨은 뜻 이야기 논리적이고 창의적인 사고의 기본은 바로 어휘! 각주구검 완벽 오합지중 재능과 노력, 성공에 관한 고사성어 백미 형설지공 화룡점정 홍일점 난형난제 우공이산 [IDIOM] [IDIOM] 대동소이 다양한 상황에서 자주 쓰이는 고사성어 [IDIOM] [IDIOM] 등용문 무릉도원"
마호체승,2.한자낱말
감언이설,소통력 생각과 감정을 흐르게 하는 힘 를 만나면 순풍에 돛을 단 듯 강력한 기운으로 퍼져나간다. 수는 양면성을 지니고 있다. 적당하면 좋지만 지나치면 [IDIOM]로 상대를 이용하는 꾼이 될 소지가 다분하다. 만약 적다면 융통성 없는 앞뒤가 꽉 막힌 사람이 된다. 소통력 내공을
다다익선,"제주 스타트업을 원도심에 모으는 이유 글 모종린 연세대학교 국제학대학원 원장 저자 툭툭누둘타이, 콘셉트인테리어아이디어를 골목 가게 창업자에 제공해 수익을 올리는 골목길 컨설팅 기업, 골목길 다수의 가게를 열어 단시간에 권리금을 높인 후 되파는 골목길 권리금 사업자가 골목길 산업화를 주도한다. 골목산업"
노심초사,끝나지 않은 여행의 끝 3 70대에 홀로 떠난 중남미 사진 여행기 68
마부작침,그런 세상 [드라마] 날아라 개천용
감지덕지,알라딘이 가져다 준 첫 번째 소원 [지니의 깨알 명언]
이구동성,"도시는 왜 불평등한가 도시는 혁신의 엔진인가, 계급을 만드는 불평등의 산실인가? 활동에서 비롯된다. 그들은 이를 통해 자신의 부동산 가격을 높은 수준으로 유지한다. 지난 수십 년 동안 도시경제학자들은 [IDIOM]으로 님비 현상이 도시 주택 가격을 필요 이상으로 높게 만들었다고 개탄했다. 원래 님비는 거주민들이 교도소나 폐기물"
적반하장,"일산흥신소 글로벌 탐정, 남편이 바람피우며 [IDIOM]? 오히려 [IDIOM] 하면서 끝까지 공개를 하지 않는 것입니다. 결국은 이런 행동들이 바람을 잡을 수 있는 것이 아니라 그들이 통화목록을 수시로 삭제하거나 카톡을 관리하는 등 오히려 조심하게 만들어주는 꼴이 돼버리는 거죠. 그런 정직한 요구는 결코 불륜을 끝내는 것에는 어떠한 도움도 되지"
감지덕지,로비의 남자 7 단편 소설
대기만성,재능에 대한 오만과 편견 월간 '아이와 꿈'
백전백승,[거북목 2편] 거북목에서 벗어나는 스트레칭 완.결.판 해부학적으로 알아보는 재미있는 스트레칭 진 근육을 강화시키는 운동에 대해서 알아보겠습니다. Merry christmas Happy new year ! 지피지기 [IDIOM] 지체지기 백통백유 SOP와 함께 건강하게 운동해요 LOVE MY BODY LOVE YOUR BODY 나를 사랑하기
노심초사,어딜 가나 있는 자기자식만 아는 학부형들 자식을 제대로 가이드하려는 노력은 안하고 결과만 날로 먹고 싶은 심보
감지덕지,부처님오신날
불철주야,"세상이 내 편이라고 믿는 정신병 어디까지나, 제 얘기입니다"
노심초사,"누구에게나 어설픈 순간은 있으니까 일부러 멀찍이 떼어놓은 핸드폰을 애써 외면하면서도 혹시나 누구 하나 보지 않았나 싶어 X 마려운 사람처럼 안절부절, [IDIOM]하며 주변을 서성이기도 했다. 하지만 사람은 역시 적응의 동물이라 했던가. 그렇게 부끄러움과 민망함에 투쟁하듯 써 내려간"
조령모개,"[칼럼 베껴쓰기 540] [오후여담] 전동킥보드 [IDIOM] 문희수 논설위원 무능 국회에 국민만 고생한다. 출처[오후여담] 전동킥보드 [IDIOM] 문희수 논설위원 문화일보 2021.4.22 전동킥보드 뭐가 뭔지 어렵네요, 하여간 안전 및 과태료 부과에 대해 조심합시다. 무능 국회 때문에 국민이 고생한다. 헐! 다몬인턴"
노심초사,"진짜 빅마우스 2. 회원들의 멸시를 받으면서도 꿋꿋이 버틴 그는 마침내 검사에서 구천시장이 되고, 이제는 어르신이 자신의 치부가 드러날까 [IDIOM]했던 서교수의 논문을 찾아내며 어르신의 신망을 얻기에 이른다. 그는 어찌보면 목표가 상당히 일관되고 치밀하다. 자신"
노심초사,"아기의자 있나요? 봐서 외출할때면 초 긴장상태이다. 혹시나 다른 사람들에게 내가 맘충으로 비춰지진 않을까, 우리 아기가 빌런이진 않을까 [IDIOM] 하면서. 기저귀랑 아기의자는 그렇다 쳐도, 유모차를 끌고 나가면 왜 이렇게 턱이나 계단이 많은지 ""외출을 안하면"
노심초사,"일취월장 점프 실력 이제 고마 좀 해라 야옹 울어재끼더니, '우다다'를 하면서 사방을 쏜살같이 쫓아다니는 바람에 한밤중에 아랫집에서 놀랠까 봐 몇 날 며칠을 [IDIOM]하며 보냈던 적이 있었다. 중성화 수술을 하고 난 뒤, 많이 차분해졌다. 동물병원의 의사 선생님의 말씀은, 아이가 좀 성숙"
다다익선,다들 10만 원 할 때 5만 원씩 주택청약 넣은 사람? 그 사람이 바로 나예요
수적천석,"수평적 성장 [중간점검] 9번의 입찰을 하고 나서 똑같이 시작해도 각자의 속도는 다르다. 분명한 것은 여기서 멈추면, 변화는 없다는 것이다. 변화는 작지만 지속적인 힘에서 나온다. 고로 멈추지 않는 것이 가장 중요하다. 오늘부터 내 좌우명은 이다. 물방울이 바위를"
백발백중,아무르강의 조선인들 러시아 하바롭스크
도탄지고,"[IDIOM] [IDIOM] 진흙이나 숯불에 떨어진 것과 같은 고통이라는 뜻으로, 가혹한 정치로 말미암아 백성이 심한 고통을 겪는 것. 밤새워서 생방송으로 지켜보았어요. MBC속보도 챙겨보구요. 밤사이 많은 일이 있었고 이 동영상은 극히 일부분일 뿐이랍니다"
감언이설,"소원에 대해 원더우먼 1984, 노력 없는 행운에는 항상 대가가 있다 수 있다고 말하지만 그것을 간절히 원하는 사람은 바로 본인이다. 자신이 원하는 것을 상대방이 원하고 그리기 위해 온갖 [IDIOM]을 하는 것이다. 돈을 쉽게 벌기 위해서는 매우 어려운 과정을 거쳐야 한다. 많은 사람들이 그 어려운 과정을 건너뛰고"
군계일학,빙구방구 네게 1등을 주고 싶어
백전백승,내 자신을 정확히 파악하라 전략적 기본 습관 3 직장에서 살아남기 2 126 술비 5
다다익선,일 맡기는 사람이 내 미래를 고민해주진 않는다 일을 맡는 기준과 원칙을 정하자
다다익선,"질문을 즐기는 당신을 위한 문화예술 놀이터 널위한문화예술 오대우 대표 Q. 대우 님이 이미 문화예술 마니아라 제작할 때도 즐거우실 것 같아요. 제작하면서 가장 흥이 났던 콘텐츠는 무엇인가요? [IDIOM]이요. 제작 기간도 제일 오래 걸렸고, 과정도 재미있었어요. 백남준 선생님의 콘텐츠를 기획해야겠다 마음먹고"
다다익선,"구독 수익화의 기본 지표 이해하기 구독의 시식코너, 무료 체험 위해서 극단적으로는 무료체험을 제안하는 메세지를 곳곳에 구석구석 비치시키고 시시때때로 유저에게 띄우는 것이 효율은 떨어질 수 있어도 전체 무료 체험 전환 수를 높이는 데에는 효과적일 수 있다. 또는 위에서 잠깐 언급한"
감언이설,나는 어떻게 글을 쓰게 되었는가 초보 작가의 고백2 설득하여 출간을 부탁드렸다. 나는 나의 책들이 큰 성공을 거둘 것이라는 근거 없는 자신감에 차 있었고 그런 나의 [IDIOM]에 혹하신 출판사 사장님은 오랜만에 대박을 터뜨릴 수 있다는 희망에 부풀어 있었다. 그렇게 대망의 1쇄가
감지덕지,깊이에의 강요 파트리스 쥐스킨트
이구동성,별내카페 [IDIOM] 로스터리카페 별내카페 [IDIOM]로스터리카페 큰건물을 지나서 구석진곳에 종종 놀러오기 좋은 카페가 있네요. 카페이름이 왜 [IDIOM]인지 아시는분? 주문받는곳과 주방이 넓은데 한켠에 로스터룸도 있어요. 그앞쪽으로 넓은 홀이 있는데 손님들이 많아서 사진은 안찍었구 저흰 2층 올라왔어요 2층
노심초사,제주도민 다 됐네
감언이설,성경 스토리 헬레니즘 과 헤브라이즘 않습니다. 그걸 구약에서는 인간의 죄성 때문이라고 설명합니다. 하나님의 명령만 잘 들으면 만사형통인데 인간은 사탄의 [IDIOM]에 속아 넘어가서 하나님의 말씀을 거역하게 되고 인류 최초의 유토피아인 에덴동산에서 추방됩니다. 인류의 고통이 시작
이구동성,"몸을 움직이는 것은 마음을 움직이는 것 이렇듯 움직임은 고통에서 행복감으로 정서적 변환을 만들어내는 힘이 있다. 움직임의 중독적 즐거움을 맛본 사람들은 [IDIOM]으로 말한다. 걷다보니 달리다 보니 움직이다보니 자신이 달라졌다고, 삶 역시 달라졌다고. 몸의 모성으로 나를 돌보는 12가지"
환골탈태,왜 팀장님은 코드인터뷰를 안하세요? 팀장일지 1 코드 인터뷰
다다익선,"유튜브의 시대, 왜 글쓰기인가 청개구리 부모가 되자 그저 게임하고 유튜브 볼 시간에 수업을 하고, 책을 읽고, 글을 쓰니 그 자체로 안심하는 학부모들이 많았다. 책에 대해선 [IDIOM]이 좋다고 생각하거나 계속 책을 읽고 글을 쓰다 보면 몸에 배고 실력이 늘 거로 생각하기도 했다. 글쓰기 교육의 필요성"
불철주야,"트레바리가 돈을 많이 벌고 싶어하는 이유 를 읽고 우수한 품질의 독서모임 서비스를 공급할 수 있는 회사다. 이게 가능한 이유는 한국에서 가장 우수한 축에 속하는 인재들이 [IDIOM] 열정을 불태우고 있기 때문이다. 만약 트레바리가 생산성 개선에 실패한다면, 이들 중 다수는 지쳐서 트레바리를 떠날"
환골탈태,"인생 꽃길에서 장애물 넘는 리추얼 없는 삶. 수많은 사람들이 누리고 저도 체험한 삶이지만, 그 시공간에 재진입하는 건 뛰쳐나올 때처럼 쉽지 않았습니다. [IDIOM]. 누가 봐도 완전 딴 사람이 됐다 싶게 변해야 가능한 일들 중 하나가 금연이었습니다. 저도 생활 전반을 바꾼 후에야"
다다익선,예나 지금이나 많으면 많을수록 좋은 건 변함이 없다 초한지에서 온고지신의 지혜를 구하다 6
백전백승,당장 퇴사해도 괜찮은 머니파이프 라인 만들기 N잡러의 사업계획은 멋을 부린 자료가 아니다
개과천선,"모닝레터0205. 사회부조리 소재 드라마, 격한 공감 판타지가 지나고 찬란하고 쓸쓸한 현실을 마주하듯"
이구동성,혼자서 알을 깨는 건 언제나 어렵지만
백전백승,"샤오미, 삼성을 잡다 샤오미, Global 스마트폰 No.1의 꿈"
불철주야,당신의 슬픔은 안녕하신가요 아픈 이별의 상처를 조금이나마 문질러 주는법
다다익선,"MMCA 과천 빛의 상, 중, 하 1,003개의 모니터 관 내부에 들어가자마자 마주하게 되는 건, 과천관의 상징과도 같은 백남준 선생의 '[IDIOM]'. 1988년도에 설치된 [IDIOM]은, 백남준의 대표작 중에서도 최대규모의 작품으로 꼽힌다. 무려 18M가 넘는 이 작품은 구겐하임을 방불케"
백전백승,"면접 유형과 면접 유형 별 면접 준비 방법 '지피지기면 [IDIOM]' 취업에서도 마찬가지인 것 같습니다. 취업준비 과정에서 서류 준비 만큼이나, 어쩌면 서류 준비를 할 때보다 더 막막한 면접 준비. 차근찬근 탄탄하게 준비해가면 면접에서도 승리할 수 있습니다! 서류 통과에 이어 면접에서도 합격"
다다익선,15. 저마다 다른 그릇의 크기 '[IDIOM]'이라는 말이 있다. '많으면 많을수록 좋다'. 무언가를 많이 가지고 있다는 건 분명 좋은 것이다. 하지만 곰곰이 생각해보면 많이 가지고 있다고 해서 꼭 좋은 것만은 아닐 수도 있다. 대부분의 사람들이 가장 많이 가지고 싶어 하는 건 뭘까
개과천선,[박대석칼럼] 승자독식 구조 깨지 않으면 미래 없다 ABBA의 Winner Takes It All이 현실인 나라 승자독식 구조를 깨는 가장 좋고 빠른 방법은 기존의 정치인들이 스스로 당리당략 사심을 버리고 기득권을 내려놓는 등 [IDIOM] 한다면 최상이다. 하지만 다음 대선에나 기대해 볼 뿐이다. 그렇다고 모두가 손 놓고 있을 수만은 없다. 제왕적 대통령제
노심초사,[국제정세] 미국 하원의장 방문 반기지 않는 타이완사회
다다익선,"회사의 가치는 재무수치로 평가받는다 '완성'을 넘어 '완전'으로 넘어가는 방법 성격이 비슷한 두 항목을 구분하는 이유는 영업활동에 관련된 것과 그렇지 않은 것을 나눠서 보여주기 위함입니다. 자본은 [IDIOM]이다. 사업을 하려면 우선 투자자금이 필요합니다. 기본적으로 투자자로부터 자본을 투자받는데, 주주 입장에서는 출자"
조령모개,고사성어 [IDIOM] 뜻
삼인성호,"[IDIOM] 택시기사 수난 백서 7 이거 죄송해서 어쩌나. 히든에 8 타이틀이 떴네요. . 이 친구 이거, 순 타짜 아냐? 5 타이틀을 잡고 레이스를 외치며 판을 끌어온 빨간 양말 김 기사가 주눅이 든 반면, 6구에 카드를 접은 털보 조 기사가 오히려 툴툴거렸다. 연속 네 판"
